Seed,GeneratorSeed,Rank,Budget,IsPrimarySetting,ActualEntryRate,ActualBlockRate,ActualSliceRate,ActualTotalRate,NRE,MPSNR,MSSIM,SAMdeg,DetectionPrecision,DetectionRecall,DetectionF1,MaskPrecision,MaskRecall,MaskF1,LevelMacroF1,LevelF1Entry,LevelF1Block,LevelF1Slice,SelectedFraction,rESS,Iterations,FinalRelChange,ToleranceMet,MaskAgreementToBudget80,SelectedFractionDiffToBudget80,rESSDiffToBudget80,OutOfRangeFraction,RuntimeSec
20280003,20284003,25,160,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.448357620820755,27.0248004889443,0.720351613518967,23.2094987153006,0.955308133947147,0.998689528577989,0.97651726840397,0.979857618759219,0.999964030976523,0.989808727840013,0.955756262917523,0.88710815347174,0.981815132034884,0.998345503245947,0.252189414015094,0.748314797501086,160,0.00143836002868227,0,1,0,0,0.0312077790788076,384.8557097
20280003,20284003,25,320,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.521253221134415,27.3281645120181,0.731078600915897,26.6075037698946,0.956176617074041,0.997838261689033,0.976563304423587,0.979857618759219,0.999964030976523,0.989808727840013,0.956044438139091,0.888707042048792,0.982171980335011,0.997254292033469,0.252189414015094,0.748314797501086,320,0.00077736511507603,0,1,0,0,0.0345072329623028,752.869177
20280003,20284003,30,80,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.347049209482507,26.9411329470607,0.727885707423791,18.4030073384989,0.959588717111813,0.999672681886359,0.9792206663527,0.980041716854197,0.999928061953046,0.989885022545646,0.959185207085736,0.894733063595247,0.983201882402863,0.999620675259097,0.252132971309921,0.748371127332899,80,0.00265948779056154,0,1,0,0,0.0261608234886984,196.9571728
20280003,20284003,30,160,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.415077253603816,27.2721893251807,0.742438523099417,21.7698144227751,0.960766623757473,0.999107968217771,0.979562257018026,0.980041716854197,0.999928061953046,0.989885022545646,0.959707739074927,0.896465729187584,0.983752741480676,0.99890474655652,0.252132971309921,0.748371127332899,160,0.00144143808040061,0,1,0,0,0.0300438149461468,375.5332529
20280003,20284003,30,320,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.488126543146453,27.6683305120212,0.75443060907578,25.15124328735,0.961797417970253,0.998355016659653,0.979735310659347,0.980041716854197,0.999928061953046,0.989885022545646,0.960119392455739,0.898159599248727,0.984265065021947,0.997933513096542,0.252132971309921,0.748371127332899,320,0.000784535684552846,0,1,0,0,0.0333459354141383,761.8524023
20280003,20284003,61,80,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.02172272379386,13.6781873502843,0.229822735402788,43.7879133526629,0.945453052444251,0.842076803456863,0.89077570547144,0.937096429742218,0.825984262353261,0.878039112724381,0.839978202850845,0.655967807240579,0.904207560159465,0.959759241152493,0.217817584287773,0.782617893598512,80,0.00189624713860524,0,1,0,0,0.128952915228686,198.2892677
20280003,20284003,61,160,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.03357387305216,13.5945498238786,0.229952705242424,43.9701645566457,0.947095232366542,0.840070930914297,0.890378510812961,0.937096429742218,0.825984262353261,0.878039112724381,0.839570529602293,0.657797077826132,0.902304089775401,0.958610421205346,0.217817584287773,0.782617893598512,160,0.000939254316370569,0,1,0,0,0.129564303796268,391.0394554
20280003,20284003,61,320,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.04298664755237,13.5289991289826,0.229989072531937,44.1109811951558,0.948077302293874,0.838731684273504,0.890058734372092,0.937096429742218,0.825984262353261,0.878039112724381,0.839264466444178,0.658963696678036,0.901024137689891,0.957805564964609,0.217817584287773,0.782617893598512,320,0.000498823974805655,0,1,0,0,0.129972439367794,761.2477999
20280003,20284003,105,80,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.92404198804114,8.32836371377536,0.0860998451629992,63.845418990283,0.602230896668834,0.444775559288341,0.511663671914466,0.594130264927066,0.465422378247853,0.521959003495651,0.414525385776191,0.154695078429941,0.292512764223586,0.796368314675046,0.193584701389942,0.806802320806364,80,0.00124571890550263,0,1,0,0,0.220797344318871,201.6822704
20280003,20284003,105,160,0,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.94276828423857,8.26023711634305,0.0857797935745508,64.0334135758671,0.604086053266381,0.441368693281346,0.510064491724982,0.594130264927066,0.465422378247853,0.521959003495651,0.412474030873179,0.154986184375785,0.289292613345952,0.7931432948978,0.193584701389942,0.806802320806364,160,0.000545800074095996,0,1,0,0,0.221495841313334,395.4123463
