Scenario,Seed,GeneratorSeed,Method,Rank,TargetEntryRate,TargetBlockRate,TargetSliceRate,ActualEntryRate,ActualBlockRate,ActualSliceRate,ActualTotalRate,NRE,MPSNR,MSSIM,SAMdeg,DetectionPrecision,DetectionRecall,DetectionF1,MaskPrecision,MaskRecall,MaskF1,LevelMacroF1,LevelF1Entry,LevelF1Block,LevelF1Slice,SelectedFraction,rESS,Iterations,FinalRelChange,ToleranceMet,OutOfRangeFraction,RuntimeSec
Entry,20280001,20281001,tSVD-LRA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.556281915432205,18.5951789039788,0.195867265110874,31.9877153206705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102752685546875,1.9229047
Entry,20280001,20281001,TNN-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0556391233821968,43.0836444662917,0.98314912995568,2.82630897634564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.20721613319175e-05,80.3939338
Entry,20280001,20281001,p-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.05198809330512,42.2224215448257,0.986326823401599,2.30806536591918,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.75528576304612e-05,298.7540342
Entry,20280001,20281001,HCL-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.235650032193196,26.3818486576147,0.715810272606724,8.00477967242844,0.437047033408795,0.999845930490948,0.608228599854728,0.513548758182665,0.999955556872389,0.678591966156358,0.682767327491033,0.682767327491033,NaN,NaN,0.0973572962492415,0.902837331465735,80,0.000864677582760314,0,0.00474770555218447,157.826408
Block,20280001,20282001,tSVD-LRA,25,0,0.1,0,0,0.100009955248786,0,0.100009955248786,0.780067652513724,15.6638547312122,0.160244932944465,39.634767881217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.154255987371056,1.6832156
Block,20280001,20282001,TNN-TRPCA,25,0,0.1,0,0,0.100009955248786,0,0.100009955248786,0.0588243495724605,42.2698770098125,0.981639687509894,2.97979009033467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0590109223301e-05,74.3236605
Block,20280001,20282001,p-TRPCA,25,0,0.1,0,0,0.100009955248786,0,0.100009955248786,0.0551639003649314,41.5596261979121,0.98494151237258,2.46849646955802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000114959420509709,314.7357243
Block,20280001,20282001,HCL-TRPCA,25,0,0.1,0,0,0.100009955248786,0,0.100009955248786,0.305503467514556,23.9416346064376,0.71535097219413,12.0287696937784,0.699798431878901,0.998711279122129,0.822952712607734,0.765335830540603,0.999967411655962,0.867058838640071,0.946483159788948,NaN,0.946483159788948,NaN,0.130670343787925,0.869590885831307,80,0.00277072426315364,0,0.0125205030719053,152.961609
Slice,20280001,20283001,tSVD-LRA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.754741907016058,17.2895260720614,0.164539094155666,40.3439457735898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144653172168917,1.7461695
Slice,20280001,20283001,TNN-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0718875676440083,42.3620003714034,0.981688660732901,3.79045579798528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.9258049529733e-05,74.3106216
Slice,20280001,20283001,p-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0684879485186246,41.7116611356915,0.985451953569084,3.42243826150725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.99243875151699e-05,301.5714322
Slice,20280001,20283001,HCL-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.38981624520013,27.7028694824646,0.745352928116415,20.5489686584826,0.696890855243688,0.998886108398438,0.820997819050139,0.717841773594166,0.999790954589844,0.835675404048649,0.999442743837739,NaN,NaN,0.999442743837739,0.135220722087379,0.865049605237516,80,0.00275609656248065,0,0.0188320122876214,152.2315844
Mixed,20280001,20284001,tSVD-LRA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.18899986905862,12.1320758541561,0.0638661860644857,52.7121381843142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247974580931432,1.7133266
Mixed,20280001,20284001,TNN-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.0688626082082562,39.8509193597061,0.974391857622489,3.43670807219707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000148736157463592,74.2021861
Mixed,20280001,20284001,p-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.0645160050376394,39.6762097490949,0.979678410209792,2.98349107119413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000155698905870752,328.8428296
Mixed,20280001,20284001,HCL-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.373211452683271,26.6442779168453,0.704113454413634,19.4893625122401,0.954079422300029,0.999526348796746,0.976274267349528,0.978665486827443,0.999961028698466,0.989198658039353,0.955340839795008,0.885320485650977,0.981281440296532,0.999420593437514,0.252464368505385,0.748040392861288,80,0.00255324143600283,0,0.0247075349381826,151.0033796
Entry,20280002,20281002,tSVD-LRA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.556449562169063,18.5926412762121,0.195766675468531,32.0177619921153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103145858616505,1.7026286
Entry,20280002,20281002,TNN-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0555907465213603,43.1210913872349,0.983148204311723,2.82969974615156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.56276073270631e-05,75.1120115
Entry,20280002,20281002,p-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0518480487127515,42.2832013501799,0.986346075932005,2.31133092857878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.25897394569175e-05,312.6256316
Entry,20280002,20281002,HCL-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.237419908977117,26.2693977477976,0.714191705375231,8.05960664037553,0.43613042466851,0.999878522117863,0.607346417226826,0.511726283614133,0.999988148499304,0.677006461034207,0.681960219180626,0.681960219180626,NaN,NaN,0.0977072113925971,0.902488115882311,80,0.000923161792290826,0,0.00466178227396845,151.3396748
Block,20280002,20282002,tSVD-LRA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.779968507585467,15.6689367955416,0.159683271207061,39.64454456557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.154395094195616,1.7054038
Block,20280002,20282002,TNN-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.0589343636758329,42.2749137826901,0.981965986395374,2.96429666858322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.22203049150485e-05,74.3335266
Block,20280002,20282002,p-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.055011244327963,41.5898038289911,0.985328121401687,2.43410411647844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.05157292930825e-05,316.0825669
Block,20280002,20282002,HCL-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.303555550444518,24.0751679913476,0.717088087241629,12.4947911692322,0.692187602640741,0.998831401962178,0.817706615578621,0.750451018250816,0.999942236598891,0.857416089291395,0.93909630317371,NaN,0.93909630317371,NaN,0.133274559835786,0.866991876461703,80,0.00263403868532878,0,0.012494133514108,152.8800322
Slice,20280002,20283002,tSVD-LRA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.755404819398071,17.2687976456857,0.165509895370308,40.3683517190759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.144539842327822,1.7541466
Slice,20280002,20283002,TNN-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0656027575853505,42.4239184610491,0.980840709813524,3.46790326188325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.74790939775485e-05,74.6919231
Slice,20280002,20283002,p-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0645085855755838,41.7597840799967,0.984100315181962,3.19625550790054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.88861498786408e-05,301.4438154
Slice,20280002,20283002,HCL-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.38613326244784,27.5991589393736,0.743528726787502,20.6975874701526,0.68651752913132,0.998860168457031,0.813746397354196,0.711352337118169,0.9999267578125,0.83130827487346,0.999429759239313,NaN,NaN,0.999429759239313,0.136472831652002,0.863799999063675,80,0.00262552899027985,0,0.0239678540276092,152.9493898
Mixed,20280002,20284002,tSVD-LRA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,1.18838310170239,12.1358172383476,0.0639219504158937,52.6826362744978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247755032141232,1.8008983
Mixed,20280002,20284002,TNN-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.0763555578666516,40.1642240350062,0.975757992896787,3.9598100283479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.99231549605582e-05,74.1199089
Mixed,20280002,20284002,p-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.0727382027668573,39.9184258277487,0.980533070125637,3.56360400126552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.85898627123786e-05,322.5256394
Mixed,20280002,20284002,HCL-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100000474059466,0.0970873786407767,0.247087793442809,0.375800522241259,26.6170283551222,0.70508167203094,19.6213538921922,0.954984407258129,0.999524550121291,0.976746979269259,0.977686864595308,0.999965825166347,0.988700854675521,0.955845086758804,0.886740468792608,0.981377253350873,0.999417538132931,0.252718286606872,0.747786982542313,80,0.00269120421874439,0,0.0251024857308101,149.6709508
Entry,20280003,20281003,tSVD-LRA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.555966714467619,18.5999644953104,0.196342821459025,31.9676106957986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102998900182039,1.742659
Entry,20280003,20281003,TNN-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0556052317564645,43.1416622181023,0.983130232068134,2.8312409202837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.62201816595874e-05,74.0283195
Entry,20280003,20281003,p-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0518192605553334,42.3118546239377,0.986334763114215,2.31459746582408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.24415958737864e-05,302.0453293
Entry,20280003,20281003,HCL-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.233375582637158,26.5849292864715,0.717529351844363,8.0801927276215,0.433497448360284,0.999928890995822,0.604797903997118,0.500758180485532,0.999976296998607,0.667334986337015,0.685906382978723,0.685906382978723,NaN,NaN,0.0998461084458434,0.900353494977842,80,0.000826725923490944,0,0.00457674785725121,156.3328062
Block,20280003,20282003,tSVD-LRA,25,0,0.1,0,0,0.100045509708738,0,0.100045509708738,0.781399627382505,15.6516967688766,0.162295615856615,39.563629317675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153968440676198,1.8213406
Block,20280003,20282003,TNN-TRPCA,25,0,0.1,0,0,0.100045509708738,0,0.100045509708738,0.0588447730651722,42.4442731869041,0.981624113680018,2.98258358313844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000103552364608617,76.1236886
Block,20280003,20282003,p-TRPCA,25,0,0.1,0,0,0.100045509708738,0,0.100045509708738,0.0549645034708463,41.7329063137832,0.984979398174994,2.45976364212979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000142217839805825,319.9095004
Block,20280003,20282003,HCL-TRPCA,25,0,0.1,0,0,0.100045509708738,0,0.100045509708738,0.30647241289036,23.9456694639824,0.715007932430803,12.1513543866455,0.693637760422559,0.998725063968916,0.818681912252912,0.75250029251333,0.999943731046247,0.858752622044696,0.940330446934662,NaN,0.940330446934662,NaN,0.132943310783905,0.867322463237414,80,0.00257683494254891,0,0.0127307188163683,154.6340071
Slice,20280003,20283003,tSVD-LRA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.755174936808344,17.095213103828,0.15739018084484,40.3837092435971,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.146899917750683,1.799389
Slice,20280003,20283003,TNN-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0588265257405998,42.0502504629334,0.98096424832953,3.08202958509639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000114959420509709,75.0856576
Slice,20280003,20283003,p-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0557013850377294,41.3584499221761,0.98470856968356,2.64355748111167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000122218456083131,301.4087939
Slice,20280003,20283003,HCL-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.388556907853037,27.6955280424706,0.744867009598571,20.5854808474812,0.680889169936795,0.998934936523437,0.809803808785156,0.696569090671375,0.9999267578125,0.821125584303544,0.999467184520565,NaN,NaN,0.999467184520565,0.139369186845798,0.860909434682812,80,0.00244191650036592,0,0.0229960321222694,156.1971885
Mixed,20280003,20284003,tSVD-LRA,25,0.05,0.1,0.1,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,1.18840051674372,12.1334839574732,0.0637729442779036,52.6709834014741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.246795358009709,1.843197
Mixed,20280003,20284003,TNN-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.0673561384690065,39.9288625402043,0.974364099184733,3.39776288453439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000195697673316141,74.6973918
Mixed,20280003,20284003,p-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.0633472479530928,39.7496177641676,0.979074670116013,2.91971452257206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000203401139638956,316.9292051
Mixed,20280003,20284003,HCL-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100031287924757,0.0970873786407767,0.247118607308101,0.378764339555867,26.6231684040098,0.705232298687925,19.7853476473107,0.954398856021515,0.999474852257236,0.976416901025714,0.979857618759219,0.999964030976523,0.989808727840013,0.95546068564662,0.885742471931226,0.981288504367045,0.99935108064159,0.252189414015094,0.748314797501086,80,0.00261614528582121,0,0.0274061184484982,154.4826946
Entry,20280004,20281004,tSVD-LRA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.55622245166911,18.5959576723867,0.196187988451592,32.0232892462803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.103086601183252,1.7789022
Entry,20280004,20281004,TNN-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0556390011472867,43.0858945917306,0.98314046648786,2.82840847602773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.02200584041262e-05,75.220181
Entry,20280004,20281004,p-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0519364619557518,42.2431038103414,0.986318406898139,2.31163076100021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.67377597845874e-05,290.0108438
Entry,20280004,20281004,HCL-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.23078811806698,26.5738214933053,0.717831775276304,7.89465461592276,0.439307080710414,0.99993481674617,0.610430318936312,0.512145748987854,0.999976296998607,0.677370733342298,0.687014800156944,0.687014800156944,NaN,NaN,0.0976260287090413,0.902569136263195,80,0.000834017681426807,0,0.00468667039593447,153.3733534
Block,20280004,20282004,tSVD-LRA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.781745165280566,15.6496766371787,0.16206307815282,39.4833784235594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.153422679715944,1.7147928
Block,20280004,20282004,TNN-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.0587042047053484,42.2791917357024,0.981710562586026,2.95398842454858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.23678322208738e-05,75.0969784
Block,20280004,20282004,p-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.0549202646079743,41.5975076082169,0.985041759998609,2.43271705942746,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000105774518355583,313.6406946
Block,20280004,20282004,HCL-TRPCA,25,0,0.1,0,0,0.100021806735437,0,0.100021806735437,0.302571967125597,24.0407940605825,0.712274284625796,11.4030018935931,0.685221675377453,0.998681809564434,0.812776300825038,0.750276173096628,0.999894840987725,0.857284538205904,0.938741450203266,NaN,0.938741450203266,NaN,0.133299299814169,0.866967185946715,80,0.00283732818951373,0,0.0119409653746966,155.6667483
Slice,20280004,20283004,tSVD-LRA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.754894143513871,17.4761536086585,0.174920774580854,40.3337383115523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.140522929071223,1.8343845
Slice,20280004,20283004,TNN-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0683171179725702,42.6082057605538,0.979343779467077,3.63952423797881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000116292712757888,76.1591631
Slice,20280004,20283004,p-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0673932952841232,41.8291255239389,0.98207277163801,3.3913631669239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000145773285800971,309.6350466
Slice,20280004,20283004,HCL-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.389231535167316,27.6142114526556,0.748519492206437,20.8502924092046,0.685776897396602,0.998944091796875,0.813253689292589,0.731820516829339,0.999932861328125,0.845121935492191,0.999471767015667,NaN,NaN,0.999471767015667,0.132656652950546,0.867608547947437,80,0.00243227100927925,0,0.0257672059883192,162.3354549
Mixed,20280004,20284004,tSVD-LRA,25,0.05,0.1,0.1,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,1.18743576974496,12.1411453720826,0.0633363317368791,52.7421010397357,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.247547334837682,1.7454548
Mixed,20280004,20284004,TNN-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.0654785861260981,39.9671016416966,0.975996516628921,3.27697080018914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000210067600879854,85.5425655
Mixed,20280004,20284004,p-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.0619034298843713,39.7521202285505,0.980718934361702,2.76906959340028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000190808935072816,313.2868931
Mixed,20280004,20284004,HCL-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100038398816748,0.0970873786407767,0.247125718200091,0.376590720843909,26.5880168562509,0.701246519844102,19.8423714444212,0.954278809913155,0.999461679105596,0.976347787284392,0.98023304533213,0.999964631477985,0.990000531176342,0.955499181846569,0.885346852111996,0.981814891618343,0.999335801809367,0.252100231578049,0.748403801592305,80,0.0027626902443626,0,0.0275606322057039,149.5280264
Entry,20280005,20281005,tSVD-LRA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.555759741506444,18.6033031486252,0.195877011922579,31.976785189486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102759796438865,1.7619801
Entry,20280005,20281005,TNN-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0555128321353278,43.1712489347243,0.983144305423812,2.82930829532663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.3257309996966e-05,73.9341425
Entry,20280005,20281005,p-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.0517725046592331,42.3230652045028,0.986359493743467,2.30963325407667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.5034416717233e-05,302.7430808
Entry,20280005,20281005,HCL-TRPCA,25,0.05,0,0,0.0499999407425668,0,0,0.0499999407425668,0.23370050192623,26.4540131256128,0.717111500490339,7.97794679420067,0.436551270061171,0.999928890995822,0.607763670072385,0.510209233736805,0.999994074249652,0.675678840942965,0.684017939954515,0.684017939954515,NaN,NaN,0.0979983135334496,0.90219759572108,80,0.000819946988522819,0,0.00462859811134709,149.5926691
Block,20280005,20282005,tSVD-LRA,25,0,0.1,0,0,0.100043139411408,0,0.100043139411408,0.778675034030405,15.6806139816401,0.158336202374071,39.7628066818068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.154586199417855,1.6839404
Block,20280005,20282005,TNN-TRPCA,25,0,0.1,0,0,0.100043139411408,0,0.100043139411408,0.0589550497499484,42.1979625634447,0.981619097346489,2.95815944976671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2812262970267e-05,73.2307081
Block,20280005,20282005,p-TRPCA,25,0,0.1,0,0,0.100043139411408,0,0.100043139411408,0.0552860147183388,41.4938920591064,0.984942986616666,2.44698498975672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000111996548847087,290.5691301
Block,20280005,20282005,HCL-TRPCA,25,0,0.1,0,0,0.100043139411408,0,0.100043139411408,0.305682761545207,23.9873649365548,0.718122468480584,12.5261658909842,0.691441118222784,0.99884793991518,0.817191039821669,0.764149139254802,0.999962980074395,0.866295109180557,0.938571386338905,NaN,0.938571386338905,NaN,0.130916113992339,0.869345607000902,80,0.00234362658615001,0,0.013080782103307,148.2241686
Slice,20280005,20283005,tSVD-LRA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.754872514791887,17.0210487343946,0.156202254220348,40.3552935996643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.147707744709496,1.7199846
Slice,20280005,20283005,TNN-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0564170506188685,42.246411557412,0.981113106533121,2.91782938106164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000122366599666262,73.1716052
Slice,20280005,20283005,p-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.0533724978667279,41.5481685218663,0.984798712753316,2.44086168372607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.000135255091398665,305.6538543
Slice,20280005,20283005,HCL-TRPCA,25,0,0,0.1,0,0,0.0970873786407767,0.0970873786407767,0.376533558364188,27.3793219531856,0.734864411931388,20.2572788996488,0.662388342620624,0.999229431152344,0.79666688361891,0.730170774182981,0.999952697753906,0.844027894318938,0.999614567074869,NaN,NaN,0.999614567074869,0.132959014003717,0.867306791413516,80,0.00252019190363621,0,0.0255470646237864,148.0954618
Mixed,20280005,20284005,tSVD-LRA,25,0.05,0.1,0.1,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,1.18763947978139,12.1384829730192,0.0641419311946465,52.6535037773562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.245751390179384,1.6638778
Mixed,20280005,20284005,TNN-TRPCA,25,0.05,0.1,0.1,0.0499999407425668,0.100002844356796,0.0970873786407767,0.24709016374014,0.0701387762626019,40.1076405804023,0.971722712457441,3.61264611911967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00024132589692051,71.5876457
